#MsgID    Audience Date       Time(milli)  PID   TID   Quoted 
0000003C Prog.    2019-11-22 09:02:04.177   984   994 "DSK: [nvme0n1] r/s=0.1 kr/s=0.2 w/s=0.2 kw/s=1.3 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.4 kr/s=10.5 w/s=5.2 kw/s=70.3 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=0 sys=0 iow=0 idle=99"
0000003D Prog.    2019-11-22 09:03:04.179   984   994 "SYS: LPT=17 APT=0 PU=  1% MU= 47% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16683044K SWP=17236K"
0000003E Prog.    2019-11-22 09:03:04.180   984   994 "DSK: [nvme0n1] r/s=0.2 kr/s=2.2 w/s=1.1 kw/s=5.1 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.1 kr/s=2.0 w/s=4.6 kw/s=61.6 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=0 sys=0 iow=0 idle=98"
0000003F Prog.    2019-11-22 09:04:04.182   984   994 "SYS: LPT=17 APT=0 PU=  1% MU= 47% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16703208K SWP=17236K"
00000040 Prog.    2019-11-22 09:04:04.183   984   994 "DSK: [nvme0n1] r/s=0.6 kr/s=13.6 w/s=2.9 kw/s=16.8 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.1 kr/s=1.1 w/s=8.3 kw/s=146.3 bsy=0 NIC: [eth0] rxp/s=0.4 rxk/s=0.0 txp/s=0.1 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
00000041 Prog.    2019-11-22 09:05:04.185   984   994 "SYS: LPT=17 APT=0 PU=  2% MU= 47% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16753308K SWP=17236K"
00000042 Prog.    2019-11-22 09:05:04.186   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.5 kw/s=2.4 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.2 kr/s=2.9 w/s=11.4 kw/s=195.2 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
00000043 Prog.    2019-11-22 09:06:04.188   984   994 "SYS: LPT=17 APT=0 PU=  1% MU= 47% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16759456K SWP=17236K"
00000044 Prog.    2019-11-22 09:06:04.188   984   994 "DSK: [nvme0n1] r/s=0.6 kr/s=47.0 w/s=0.1 kw/s=0.5 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=8.8 kr/s=320.4 w/s=9.9 kw/s=175.1 bsy=2 NIC: [eth0] rxp/s=0.3 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
00000045 Prog.    2019-11-22 09:07:04.190   984   994 "SYS: LPT=17 APT=0 PU=  2% MU= 47% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16680176K SWP=17236K"
00000046 Prog.    2019-11-22 09:07:04.191   984   994 "DSK: [nvme0n1] r/s=4.9 kr/s=83.2 w/s=1.1 kw/s=337.3 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=16.9 kr/s=993.7 w/s=44.8 kw/s=1904.5 bsy=9 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
00000047 Prog.    2019-11-22 09:08:04.193   984   994 "SYS: LPT=17 APT=0 PU=  1% MU= 47% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16728080K SWP=17236K"
00000048 Prog.    2019-11-22 09:08:04.194   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.2 kr/s=0.7 w/s=12.1 kw/s=182.4 bsy=1 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=0 sys=0 iow=0 idle=98"
00000049 Prog.    2019-11-22 09:09:04.195   984   994 "SYS: LPT=17 APT=0 PU=  8% MU= 51% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18131548K SWP=17236K"
0000004A Prog.    2019-11-22 09:09:04.196   984   994 "DSK: [nvme0n1] r/s=16.6 kr/s=660.6 w/s=0.1 kw/s=1.2 bsy=1 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=76.6 kr/s=950.2 w/s=11.1 kw/s=195.5 bsy=16 NIC: [eth0] rxp/s=0.1 rxk/s=0.0 txp/s=0.1 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=3 sys=0 iow=3 idle=91"
0000004B Prog.    2019-11-22 09:10:04.198   984   994 "SYS: LPT=17 APT=0 PU= 17% MU= 52% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18190464K SWP=17236K"
0000004C Prog.    2019-11-22 09:10:04.199   984   994 "DSK: [nvme0n1] r/s=0.2 kr/s=7.3 w/s=31.4 kw/s=129.0 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=323.8 kr/s=3603.5 w/s=95.7 kw/s=1303.3 bsy=64 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=2 sys=1 iow=13 idle=82"
0000004D Prog.    2019-11-22 09:11:04.200   984   994 "SYS: LPT=17 APT=0 PU= 33% MU= 52% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18271532K SWP=17236K"
0000004E Prog.    2019-11-22 09:11:04.201   984   994 "DSK: [nvme0n1] r/s=0.7 kr/s=73.9 w/s=0.3 kw/s=1.7 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=1172.1 kr/s=10928.9 w/s=53.1 kw/s=2376.9 bsy=77 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=2 sys=1 iow=30 idle=66"
0000004F Prog.    2019-11-22 09:12:04.203   984   994 "SYS: LPT=17 APT=0 PU= 18% MU= 53% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18667884K SWP=17236K"
00000050 Prog.    2019-11-22 09:12:04.204   984   994 "DSK: [nvme0n1] r/s=0.4 kr/s=12.4 w/s=55.6 kw/s=225.0 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=642.4 kr/s=4791.0 w/s=44.4 kw/s=3763.6 bsy=63 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.1 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=2 sys=1 iow=14 idle=81"
00000051 Prog.    2019-11-22 09:13:04.205   984   994 "SYS: LPT=17 APT=0 PU=  3% MU= 53% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18687800K SWP=17236K"
00000052 Prog.    2019-11-22 09:13:04.206   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.2 kw/s=1.2 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=180.8 kr/s=1358.6 w/s=23.5 kw/s=194.0 bsy=59 NIC: [eth0] rxp/s=0.1 rxk/s=0.0 txp/s=0.1 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=1 idle=96"
00000053 Prog.    2019-11-22 09:14:04.208   984   994 "SYS: LPT=17 APT=0 PU=  3% MU= 53% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18623304K SWP=17236K"
00000054 Prog.    2019-11-22 09:14:04.208   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.2 kw/s=1.7 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=235.5 kr/s=1802.6 w/s=10.7 kw/s=164.2 bsy=58 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=1 idle=96"
00000055 Prog.    2019-11-22 09:15:04.210   984   994 "SYS: LPT=17 APT=0 PU=  4% MU= 53% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18715056K SWP=17236K"
00000056 Prog.    2019-11-22 09:15:04.211   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.1 w/s=43.2 kw/s=175.4 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=173.4 kr/s=1233.5 w/s=147.3 kw/s=1008.5 bsy=56 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=2 idle=95"
00000057 Prog.    2019-11-22 09:16:04.213   984   994 "SYS: LPT=17 APT=0 PU=  4% MU= 53% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18725884K SWP=17484K"
00000058 Prog.    2019-11-22 09:16:04.214   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.2 kw/s=1.2 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=105.8 kr/s=1310.1 w/s=183.1 kw/s=1299.7 bsy=52 NIC: [eth0] rxp/s=0.3 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=2 sys=0 iow=2 idle=95"
00000059 Prog.    2019-11-22 09:17:04.215   984   994 "SYS: LPT=17 APT=0 PU=  1% MU= 53% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18706792K SWP=17484K"
0000005A Prog.    2019-11-22 09:17:04.216   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.1 kw/s=0.6 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=63.8 kr/s=347.0 w/s=117.5 kw/s=643.4 bsy=23 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=0 sys=0 iow=0 idle=98"
0000005B Prog.    2019-11-22 09:18:04.218   984   994 "SYS: LPT=17 APT=0 PU=  1% MU= 53% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18715412K SWP=17484K"
0000005C Prog.    2019-11-22 09:18:04.219   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.9 kw/s=4.1 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.0 kr/s=0.5 w/s=7.2 kw/s=289.6 bsy=0 NIC: [eth0] rxp/s=0.3 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
0000005D Prog.    2019-11-22 09:19:04.221   984   994 "SYS: LPT=17 APT=0 PU=  1% MU= 53% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18667464K SWP=17496K"
0000005E Prog.    2019-11-22 09:19:04.222   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.1 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.0 kr/s=0.0 w/s=4.0 kw/s=47.1 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=0 sys=0 iow=0 idle=98"
0000005F Prog.    2019-11-22 09:20:04.224   984   994 "SYS: LPT=17 APT=0 PU=  2% MU= 48% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16827284K SWP=17496K"
00000060 Prog.    2019-11-22 09:20:04.225   984   994 "DSK: [nvme0n1] r/s=0.1 kr/s=5.8 w/s=0.3 kw/s=3.1 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.7 kr/s=2.6 w/s=11.7 kw/s=175.0 bsy=1 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
00000061 Prog.    2019-11-22 09:21:04.227   984   994 "SYS: LPT=17 APT=0 PU=  1% MU= 48% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16801488K SWP=17496K"
00000062 Prog.    2019-11-22 09:21:04.228   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.6 kr/s=3.3 w/s=9.7 kw/s=234.2 bsy=1 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
00000063 Prog.    2019-11-22 09:22:04.229   984   994 "SYS: LPT=17 APT=0 PU=  1% MU= 48% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16762584K SWP=17496K"
00000064 Prog.    2019-11-22 09:22:04.230   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.5 kw/s=2.5 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.0 kr/s=0.0 w/s=7.1 kw/s=152.4 bsy=0 NIC: [eth0] rxp/s=0.3 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
00000065 Prog.    2019-11-22 09:23:04.232   984   994 "SYS: LPT=17 APT=0 PU=  2% MU= 48% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16814420K SWP=17496K"
00000066 Prog.    2019-11-22 09:23:04.233   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.1 kw/s=0.3 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.9 kr/s=41.0 w/s=9.2 kw/s=171.6 bsy=1 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
00000067 Prog.    2019-11-22 09:24:04.235   984   994 "SYS: LPT=17 APT=0 PU=  2% MU= 47% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16515228K SWP=15704K"
00000068 Prog.    2019-11-22 09:24:04.236   984   994 "DSK: [nvme0n1] r/s=0.1 kr/s=2.6 w/s=0.1 kw/s=0.7 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=5.1 kr/s=124.6 w/s=18.8 kw/s=472.1 bsy=2 NIC: [eth0] rxp/s=0.3 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
00000069 Prog.    2019-11-22 09:25:04.237   984   994 "SYS: LPT=17 APT=0 PU=  2% MU= 47% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16432960K SWP=15704K"
0000006A Prog.    2019-11-22 09:25:04.238   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.9 kw/s=4.5 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.2 kr/s=0.9 w/s=14.2 kw/s=339.7 bsy=1 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
0000006B Prog.    2019-11-22 09:26:04.239   984   994 "SYS: LPT=17 APT=0 PU=  1% MU= 46% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16308876K SWP=15704K"
0000006C Prog.    2019-11-22 09:26:04.240   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.1 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.1 kr/s=0.4 w/s=5.5 kw/s=88.7 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.1 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
0000006D Prog.    2019-11-22 09:27:04.242   984   994 "SYS: LPT=17 APT=0 PU=  2% MU= 45% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=15907528K SWP=15912K"
0000006E Prog.    2019-11-22 09:27:04.243   984   994 "DSK: [nvme0n1] r/s=1.0 kr/s=14.7 w/s=1.0 kw/s=4.8 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.9 kr/s=31.0 w/s=13.2 kw/s=244.3 bsy=1 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
0000006F Prog.    2019-11-22 09:28:04.245   984   994 "SYS: LPT=17 APT=0 PU=  2% MU= 45% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=15960068K SWP=15912K"
00000070 Prog.    2019-11-22 09:28:04.246   984   994 "DSK: [nvme0n1] r/s=1.3 kr/s=26.0 w/s=0.8 kw/s=3.9 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=8.0 kr/s=258.6 w/s=8.9 kw/s=202.9 bsy=4 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.1 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
00000071 Prog.    2019-11-22 09:29:04.248   984   994 "SYS: LPT=17 APT=0 PU=  1% MU= 46% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16065044K SWP=15912K"
00000072 Prog.    2019-11-22 09:29:04.248   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.9 kw/s=3.9 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.0 kr/s=0.0 w/s=8.6 kw/s=118.2 bsy=0 NIC: [eth0] rxp/s=0.1 rxk/s=0.0 txp/s=0.1 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
00000073 Prog.    2019-11-22 09:30:04.250   984   994 "SYS: LPT=17 APT=0 PU=  2% MU= 46% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16098648K SWP=15912K"
00000074 Prog.    2019-11-22 09:30:04.251   984   994 "DSK: [nvme0n1] r/s=1.0 kr/s=13.8 w/s=0.1 kw/s=0.5 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.4 kr/s=9.3 w/s=9.0 kw/s=148.5 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
00000075 Prog.    2019-11-22 09:31:04.253   984   994 "SYS: LPT=17 APT=0 PU=  1% MU= 46% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16095908K SWP=15912K"
00000076 Prog.    2019-11-22 09:31:04.254   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=1.4 kw/s=6.5 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.0 kr/s=0.0 w/s=6.0 kw/s=56.6 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
00000077 Prog.    2019-11-22 09:32:04.256   984   994 "SYS: LPT=17 APT=0 PU=  1% MU= 46% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16178964K SWP=15912K"
00000078 Prog.    2019-11-22 09:32:04.257   984   994 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.8 kw/s=4.1 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.1 kr/s=0.4 w/s=6.0 kw/s=88.7 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
00000079 Prog.    2019-11-22 09:33:04.259   984   994 "SYS: LPT=17 APT=0 PU=  1% MU= 46% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16192108K SWP=15912K"
0000007A Prog.    2019-11-22 09:33:04.260   984   994 "DSK: [nvme0n1] r/s=1.4 kr/s=16.8 w/s=0.1 kw/s=5.2 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.0 kr/s=0.1 w/s=7.6 kw/s=138.0 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
0000007B Prog.    2019-11-22 09:34:04.261   984   994 "SYS: LPT=17 APT=0 PU= 11% MU= 47% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16423516K SWP=15936K"
0000007C Prog.    2019-11-22 09:34:04.261   984   994 "DSK: [nvme0n1] r/s=8.6 kr/s=361.0 w/s=11.0 kw/s=1456.6 bsy=1 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=45.1 kr/s=1355.1 w/s=33.8 kw/s=1129.4 bsy=10 NIC: [eth0] rxp/s=0.3 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=9 sys=1 iow=0 idle=88"
0000007D User     2019-11-22 09:34:27.223   984   984 "Shutdown received"
0000007E User     2019-11-22 09:34:27.451   984   996 "slavmain.cpp(1465) : Unexpected process termination (ep:10.173.2.4:21100)"
00000000 Prog.    2019-11-22 09:37:11.275   696   696 "Opened log file //10.173.2.3/data/logs/mydockerthor_thorslave1/mythor2/thorslave.1.2019_11_22.log"
00000001 Prog.    2019-11-22 09:37:11.275   696   696 "Build community_7.6.15-closedown0Debug[heads/candidate-7.6.x-0-g404662]"
00000002 Prog.    2019-11-22 09:37:11.282   696   696 "registering 10.173.2.3:21100 - master 10.173.2.2:21000"
00000003 User     2019-11-22 09:37:11.317   696   696 "Initialization received"
00000004 User     2019-11-22 09:37:11.317   696   696 "Strand defaults: numStrands=0, blockSize=512"
00000005 User     2019-11-22 09:37:11.317   696   696 "Master build: community_7.6.15-closedown0Debug[heads/candidate-7.6.x-0-g404662]"
00000006 User     2019-11-22 09:37:11.317   696   696 "Registration confirmation sent"
00000007 User     2019-11-22 09:37:11.317   696   696 "verifying mp connection to rest of cluster"
00000008 User     2019-11-22 09:37:11.318   696   696 "verified mp connection to rest of cluster"
00000009 Prog.    2019-11-22 09:37:11.318   696   696 "registered 10.173.2.3:21100"
0000000A User     2019-11-22 09:37:11.318   696   696 "setIORetryCount set to : 0"
0000000B User     2019-11-22 09:37:11.318   696   696 "Disk space: /var/lib/HPCCSystems/hpcc-data/thor = 369121 MB, /var/lib/HPCCSystems/hpcc-mirror/thor = 369121 MB, /var/lib/HPCCSystems/mythor2/temp = 0 MB"
0000000C Prog.    2019-11-22 09:37:11.318   696   696 "ThorSlave Version LCR - 4.1 started"
0000000D Prog.    2019-11-22 09:37:11.318   696   696 "Slave 10.173.2.3:21100 - temporary dir set to : /var/lib/HPCCSystems/mythor2/temp/21100/"
0000000E User     2019-11-22 09:37:11.318   696   696 "Using querySo directory: /var/lib/HPCCSystems/queries/mythor2_21100"
0000000F User     2019-11-22 09:37:11.319   696   696 "list disks: Creating PIPE program process : 'lsblk -o TYPE,MAJ:MIN --pairs' - hasinput=0, hasoutput=1 stderrbufsize=8192"
00000010 User     2019-11-22 09:37:11.328   696   696 "list disks: Pipe: process 704 complete 0"
00000011 Prog.    2019-11-22 09:37:11.329   696   696 "RoxieMemMgr: Setting memory limit to 1258291200 bytes (4800 pages)"
00000012 Prog.    2019-11-22 09:37:11.329   696   696 "Transparent huge pages used for roxiemem heap"
00000013 Prog.    2019-11-22 09:37:11.329   696   696 "Memory released to OS in 8192k blocks"
00000014 Prog.    2019-11-22 09:37:11.329   696   696 "RoxieMemMgr: 4800 Pages successfully allocated for the pool - memsize=1258291200 base=0x7f28b4e00000 alignment=262144 bitmapSize=150"
00000015 User     2019-11-22 09:37:11.330   696   696 "FileCache: limit = 1800, purgeN = 10"
00000016 Prog.    2019-11-22 09:37:11.330   696   707 "priority set id=139814263318272 policy=0 pri=0 PID=696"
00000017 User     2019-11-22 09:37:11.330   696   696 "Slave log 1 contains slave: 1"
00000018 User     2019-11-22 09:37:11.330   696   696 "Roxiemem stats: Heap size 4800 pages, 4800 free, largest block 4800"
